Console,Title,Loose Price,CIB Price
GameBoy,Milon's Secret Castle,$15.31,$132.99
GameBoy,Missile Command,$11.41,$54.50
GameBoy,NBA Jam,$9.99,$35.00
GameBoy,Pac-in-Time,$21.78,$61.44
GameBoy,Pinocchio,$15.46,$83.92
GameBoy,Pit-Fighter,$10.38,$59.73
GameBoy,Play Action Football,$5.24,$22.99
GameBoy,Power Racer,$14.99,$85.54
GameBoy,Prince of Persia,$20.00,$123.92
GameBoy,Pyramids of Ra,$14.83,$76.17
GameBoy,Q*bert,$19.99,$59.49
GameBoy,Rampart,$26.70,$118.70
GameBoy,Rod Land: Collector's Edition,$48.37,$53.95
GameBoy,Roger Clemens' MVP Baseball,$5.81,$39.97
GameBoy,SeaQuest DSV,$15.11,$134.36
GameBoy,Snoopy's Magic Show,$11.33,$50.89
GameBoy,Solomon's Club,$18.93,$66.99
GameBoy,Sports Illustrated for Kids the Ultimate Triple Dare,$9.35,$155.22
GameBoy,Star Wars [Premium Edition],$51.01,$63.00
GameBoy,Taz Mania 2,$10.87,$48.59
GameBoy,Tetris [Yellow],,
GameBoy,Track & Field,$8.27,$27.83
GameBoy,True Lies,$19.96,$102.65
GameBoy,Tumble Pop,$48.64,$589.12
GameBoy,Turok Battle of the Bionosaurs,$19.55,$129.05
GameBoy,Ultima Runes of Virtue,$36.85,$140.00
GameBoy,Ultima Runes of Virtue II,$54.98,$294.99
GameBoy,WCW The Main Event,$40.28,$243.75
GameBoy,WildSnake,$10.00,$38.00
GameBoy,Game Boy Compact Carrying Case,$98.62,$100.00
GameBoy,Brain Drain,$10.27,$30.32
GameBoy,Arcade Classic: Super Breakout and Battlezone,$12.31,$22.25
GameBoy,Desert Strike Return to the Gulf,$15.00,$64.95
GameBoy,Altered Space,$21.35,$147.43
GameBoy,Primal Rage,$12.93,$106.18
GameBoy,007 James Bond [Player's Choice],$15.72,$60.66
GameBoy,Caesar's Palace,$7.39,$15.13
GameBoy,Dead Heat Scramble,$10.47,$39.75
GameBoy,Bill Elliott's NASCAR Fast Tracks,$7.95,$31.49
GameBoy,Hudson Hawk,$27.48,$119.99
GameBoy,Best of the Best Championship Karate,$10.62,$79.13
GameBoy,Cool Ball,$67.47,$349.99
GameBoy,Chuck Rock,$19.99,$237.50
GameBoy,WWF Superstars 2,$10.82,$50.55
GameBoy,Dennis the Menace,$9.07,$213.43
GameBoy,Brainbender,$8.83,$34.97
GameBoy,Elite Soccer,$16.39,$248.11
GameBoy,High Stakes,$6.26,$21.29
GameBoy,Jack Nicklaus Golf,$9.99,$19.62
GameBoy,Lazlo's Leap,$33.88,$139.99
GameBoy,Megalit,$30.15,$113.49
GameBoy,PGA Tour 96,$5.99,$19.99
GameBoy,Pagemaster,$7.91,$80.00
GameBoy,Serpent,$19.88,$92.48
GameBoy,Solitaire Fun Pak,$8.09,$23.79
GameBoy,Speedball 2,$14.37,$69.04
GameBoy,Spiritual Warfare,$54.76,$199.00
GameBoy,Star Trek Generations Beyond the Nexus,$21.57,$69.99
GameBoy,Super Battletank,$11.07,$39.99
GameBoy,Tarzan Lord of the Jungle,$9.77,$112.64
GameBoy,Wario Blast [Not for Resale],$150.00,
GameBoy,World Bowling,$7.39,$19.99
GameBoy,NHL Hockey 95,$11.21,$47.42
GameBoy,Street Racer,$14.77,$81.30
GameBoy,Bram Stoker's Dracula,$19.24,$100.20
GameBoy,2 In 1: Flying Warriors / Fighting Simulator,$9.71,$26.01
GameBoy,Days of Thunder,$20.99,$75.62
GameBoy,2021: Moon Escape,$30.00,$69.95
GameBoy,Adulting [Homebrew],,
GameBoy,Amazing Penguin [Limited Run],$32.71,$33.95
GameBoy,Analogue Fast Charging Power Supply,,
GameBoy,Analogue Pocket - Gold,,
GameBoy,Analogue Pocket Adapter Set,$74.85,$95.03
GameBoy,Analogue Pocket Dock [White],,
GameBoy,Analogue Pocket Fast Charging USB-C Cable,,
GameBoy,Analogue Pocket Link Cable,,
GameBoy,Analogue Pocket Nanoloop Analogue Sync Cable,,
GameBoy,Analogue Pocket Nanoloop Midi USB-A Cable,,
GameBoy,Analogue Pocket Nanoloop Midi in,,
GameBoy,Analogue Pocket Tempered Glass Screen,,
GameBoy,Analogue Pocket [Berry],,
GameBoy,Analogue Pocket [Black Anodized],,$850.00
GameBoy,Analogue Pocket [Blue],,
GameBoy,Analogue Pocket [Grape],$500.00,
GameBoy,Analogue Pocket [Kiwi],,
GameBoy,Analogue Pocket [Natural Anodized],$799.50,$950.00
GameBoy,Analogue Pocket [Noir Anodized],$650.00,$700.00
GameBoy,Analogue Pocket [Red],,
GameBoy,Analogue Pocket [Teal],,$560.00
GameBoy,Analogue Pocket [Transparent Clear],$514.79,$585.79
GameBoy,Analogue Pocket [Transparent Orange],,$519.99
GameBoy,Analogue Pocket [Transparent Red],,$499.00
GameBoy,Analogue Pocket [Transparent Smoke],,
GameBoy,Analogue Pocket [Yellow],,$500.00
GameBoy,Annihilator,,
GameBoy,Battle Arena Toshinden [Yellow],,
GameBoy,CLICK!CASE Video Game Case,,
GameBoy,Caesars Palace (Arcadia),$5.50,$12.71
GameBoy,Championship Pool,$7.47,$33.26
GameBoy,Cutthroat Island,$12.25,$60.52
GameBoy,Dango Dash,,
GameBoy,Deadeus [Collector's Edition],$125.50,$169.99
GameBoy,Deadeus [Limited Collector's Edition Homebrew],,
GameBoy,Donkey Kong [Player's Choice],$22.98,$71.01
GameBoy,Escape 2042: The Truth Defenders [Homebrew],,$131.97
GameBoy,EverDrive GB,$55.58,$91.50
GameBoy,EverDrive GB X5,$75.00,
GameBoy,EverDrive GB X7,$130.00,$147.50
GameBoy,F-15 Strike Eagle,$18.99,$130.00
GameBoy,F1 Race [Player's Choice],$6.73,$25.37
GameBoy,FIFA International Soccer,$8.98,$33.89
GameBoy,FIFA Soccer '96,$9.18,$45.22
GameBoy,FIFA Soccer 97,$12.00,$23.76
GameBoy,FIFA: Road To World Cup 98,,
GameBoy,Faux Alligator Leather Game Boy Travel Case,,
GameBoy,Ferrari Grand Prix Challenge,$13.24,$30.00
GameBoy,Flap Happy,,
GameBoy,Flying Arrows,,
GameBoy,Frank Thomas Big Hurt Baseball,$6.48,$24.56
GameBoy,Game Boy 6 Game Pak Cases,$12.84,$24.43
GameBoy,Game Boy Pocket Blue Funtography Pak,,
GameBoy,Game Boy Pocket Green Funtography Pak,$125.00,$475.00
GameBoy,Game Boy Pocket Red Funtography Pak,,
GameBoy,Game Boy Pocket Yellow Funtography Pak,,
GameBoy,Game of Harmony,$12.00,$48.17
GameBoy,GameBoy Pocket Blue [Tetris Attack Bundle],,
GameBoy,GameBoy Video Game Preserver,$10.99,$43.48
GameBoy,Gameboy Action Light,$24.29,$92.45
GameBoy,Gameboy Cartridge Dust Cover,,
GameBoy,Gameboy Pocket [Walmart Edition],$129.40,$492.76
GameBoy,Gameboy Travel Case,$16.77,
GameBoy,Gameboy Travel Case Portaboy,,
GameBoy,Gear Works,$19.99,$86.41
GameBoy,Gelatinous [Kickstarter Edition],,
GameBoy,George Foreman's KO Boxing,$9.81,$37.25
GameBoy,Glory Hunters,$63.44,$111.50
GameBoy,Godzilla [Player's Choice],,
GameBoy,Golf [Player's Choice],$6.11,$43.92
GameBoy,High Frequency Game Boy Light & Magnifier,$15.00,$57.00
GameBoy,Hunchback of Notre Dame,$30.00,$131.74
GameBoy,Hyperkin Square,,
GameBoy,Jeopardy Platinum Edition,$11.90,$37.19
GameBoy,Jeopardy Sports Edition,$10.00,$22.49
GameBoy,Jeopardy Teen Tournament,$11.13,$93.00
GameBoy,Jordan vs Bird One on One,$21.00,$88.60
GameBoy,Jurassic Park Part 2: The Chaos Continues [Collector's Edition],$64.88,$166.75
GameBoy,Jurassic Park [Collector's Edition],$23.06,
GameBoy,Ken Griffey Jr. Presents Major League Baseball [Not for Resale],$182.61,
GameBoy,Kirby’s Block Ball [Not for Resale],$89.99,
GameBoy,Kudzu,$22.52,
GameBoy,Legion Of Evil,$90.00,
GameBoy,Leo Legend [Homewbrew],,
GameBoy,Little Mermaid [Player's Choice],$9.95,$40.00
GameBoy,Lost Terminal [Homebrew],$28.00,
GameBoy,Lost Treasure Of Lima,,
GameBoy,Madden 95,$5.25,$22.46
GameBoy,Madden 97,$13.70,$60.50
GameBoy,Maiden Of The Dark,,
GameBoy,Mega Man 2 [Player's Choice],$23.49,$135.00
GameBoy,Melon Journey Pocket,$67.98,$76.74
GameBoy,Metal Masters [Limited Run],$29.99,$45.00
GameBoy,Micro Doctor [Homebrew],$24.00,
GameBoy,ModRetro Chromatic [Cloud] [Sapphire],,
GameBoy,Museum on a Cart [Homebrew],,
GameBoy,NAKI Action Light,,
GameBoy,NBA Live 96,$8.58,$35.02
GameBoy,NFL Quarterback Club,$4.00,$15.95
GameBoy,NFL Quarterback Club 2,$6.03,$23.40
GameBoy,NFL Quarterback Club 96,$7.00,$23.24
GameBoy,NUBY Power Pak,,
GameBoy,NUBY Travel-Tote Game Boy Carrying Case,,
GameBoy,Naki Brite Beam,$34.91,$132.62
GameBoy,Nigel Mansell's World Championship Racing,$9.99,$35.22
GameBoy,Nintendo Game Boy Organizer,,
GameBoy,Nintendo Gameboy System [Super Mario Land Bundle],$52.63,$219.39
GameBoy,Nintendo Gameboy Travel Pouch,$14.94,$56.77
GameBoy,Olympic Summer Games,$7.45,$19.99
GameBoy,Oni [Homewbrew],,
GameBoy,Pac-Attack,$19.04,$59.57
GameBoy,Pac-Man [Player's Choice],,
GameBoy,Panel Action Bingo,$10.00,$27.99
GameBoy,Phobos Dere.GB,,$49.99
GameBoy,Pikachu Yellow Carrying Case Bag,,
GameBoy,Pinball Dreams,$14.24,$80.16
GameBoy,Pokemon Brown Version [Homebrew],$24.99,
GameBoy,Pokemon Center Red & Blue Music Collection: Game Boy Jukebox,$130.00,
GameBoy,Pokemon Game Boy Holder,,
GameBoy,Power Mission,$14.99,$84.21
GameBoy,Prophecy of the Viking Child,$18.01,$104.35
GameBoy,Race Days,$14.42,$107.34
GameBoy,Race Drivin,$12.65,$37.73
GameBoy,Rescue Of Princess Blobette [Collector's Edition Limited Run],$34.98,
GameBoy,Rescue of Princess Blobette [Limited Run],$29.71,$42.60
GameBoy,Riddick Bowe Boxing,$9.82,$45.61
GameBoy,Small Nintendo Gameboy Travel Case,,
GameBoy,Snow Bros. Nick & Tom,$39.99,
GameBoy,Spanky's Quest [Limited Run],$26.50,$30.63
GameBoy,Sports Illustrated Golf Classic,$5.98,$35.00
GameBoy,Star Wars The Empire Strikes Back [Classic Edition],$50.00,
GameBoy,Star Wars The Empire Strikes Back [Premium Edition],$41.00,$81.67
GameBoy,Star Wars: The Empire Strikes Back [Capcom],$32.00,$112.11
GameBoy,StarHawk [Limited Run],$34.99,$36.06
GameBoy,Stargate,$13.13,$66.43
GameBoy,Street Fighter II [Player’s Choice],$21.99,$106.14
GameBoy,Submarine 9,,
GameBoy,Super Mario Land [Nintendo Classics],,
GameBoy,Super R.C. Pro-Am [Player's Choice],$8.00,$27.24
GameBoy,Tennis [Player's Choice],$8.00,$39.99
GameBoy,Tesserae,$11.76,$23.00
GameBoy,Tetris Attack [Not for Resale],$185.00,
GameBoy,The Shapeshifter 2 [Limited Kickstarter Edition],,
GameBoy,The Shapeshifter [Homebrew],$132.50,$150.66
GameBoy,The Shapeshifter [Kickstarter Edition],,
GameBoy,The Warp Coin Catastrophe,$149.99,
GameBoy,Tobu Tobu Girl Deluxe [Homebrew],,
GameBoy,Track Meet,$10.86,$57.37
GameBoy,Traumatarium [Homebrew],$39.99,
GameBoy,We're Back A Dinosaur Story,$10.95,$251.74
GameBoy,Where Is My Body [Homebrew],$49.99,
GameBoy,Wordzap,$10.47,$28.03
GameBoy,World Cup 98,$10.89,$81.53
GameBoy,Worms [Limited Run Collector's Edition],$4.39,$17.39
GameBoy,Worms: Collector's Edition,$49.99,
GameBoy,Genuine Nintendo Spare Part: Game Pak Storage Case,$3.96,$15.05
GameBoy,Game Boy Tote,,
GameBoy,Game Tunes Stereo FM Tuner,,
GameBoy,Analogue Pocket Developer Kit,,
GameBoy,Analogue Pocket [Dandelion],,
GameBoy,Tales of Monsterland,$115.00,
GameBoy,Tales of Monsterland [Dark Edition],$200.00,
GameBoy,1UP Card Console Cleaner,,
GameBoy,InterAct Travelpak Fanny Pack,,
GameBoy,Game Boy Video Link,$4.99,
GameBoy,Genesis [Homebrew],$12.49,$42.95
GameBoy,Deadeus [incube8],$54.79,$131.96
GameBoy,IndestructoTank,,
GameBoy,Magipanels,,
GameBoy,Gunship [incube8],,
GameBoy,BreakThru,$9.91,$23.92
GameBoy,Aladdin [THQ],$4.81,$63.49
GameBoy,College Slam,$8.14,$54.99
GameBoy,Bugs Bunny Crazy Castle [Player's Choice],$11.29,$56.46
GameBoy,Sanrio Carnival,$13.39,$52.17
GameBoy,Centipede [Accolade],$17.99,$249.99
GameBoy,G-Zero [Homebrew],,
GameBoy,Berlitz French Translator,$12.00,$23.03
GameBoy,Kirby's Pinball Land [Player's Choice],$13.71,$43.44
GameBoy,Racing Set,$125.14,$485.00
GameBoy,Cliffhanger,$18.22,$179.99
GameBoy,The Shapeshifter 2 [Homebrew],$165.00,
GameBoy,Dr. Mario [Player's Choice Rated E],,
GameBoy,Zelda Link's Awakening [Not for Resale],,
GameBoy,Game Boy Organizer [Blue],,
GameBoy,Traumatarium Penitent,,$31.00
GameBoy,Game Boy Storage Case [GB-70],$60.00,$228.00
GameBoy,Jelly Boy [Limited Run],,
GameBoy,Jurassic Park [Limited Run],$100.00,
GameBoy,Game Light Plus,$27.28,$117.80
GameBoy,NUBY Carry Case For Nintendo's Game Boy,,
GameBoy,Brick 'N' Destroy,,
GameBoy,Jaguar JN-100 Sewing Machine,,
GameBoy,Tail Gator [Limited Run],$28.25,$41.95
GameBoy,Labtec Game Boy Stereo Headphones LT-17,,
GameBoy,Labtec Game Boy Stereo Headphones,,
GameBoy,Universal Game Link Cable,$34.07,
GameBoy,InterAct Game Storage Cases,,
GameBoy,Joyplus Handy Carry Protective Carrying Case For Your Game Boy,,
GameBoy,HandyPak,$25.99,$115.14
GameBoy,Game Keeper,$30.00,$114.00
GameBoy Advance,Pokemon Emerald,$249.50,$617.87
GameBoy Advance,Pokemon FireRed,$146.18,$367.43
GameBoy Advance,Pokemon Ruby,$122.71,$375.00
GameBoy Advance,Pokemon LeafGreen Version,$132.39,$391.35
GameBoy Advance,Pokemon Sapphire,$104.31,$295.63
GameBoy Advance,Zelda Minish Cap,$89.49,$203.05
GameBoy Advance,Zelda Link to the Past,$27.74,$78.00
GameBoy Advance,Black Gameboy Advance SP,$117.72,$181.25
GameBoy Advance,Metroid Fusion,$40.05,$146.22
GameBoy Advance,Glacier Gameboy Advance System,$74.33,$167.35
GameBoy Advance,Cobalt Gameboy Advance SP,$99.48,$230.61
GameBoy Advance,Super Mario Advance 4: Super Mario Bros. 3,$18.98,$57.05
GameBoy Advance,Pokemon Emerald [Plays On DS],"$1,397.73","$3,075.00"
GameBoy Advance,Mario Kart Super Circuit,$19.40,$64.02
GameBoy Advance,Metroid Zero Mission,$62.76,$198.87
GameBoy Advance,Super Mario World: Super Mario Advance 2,$20.13,$62.33
GameBoy Advance,Super Mario Advance,$14.90,$49.00
GameBoy Advance,Golden Sun,$34.92,$104.25
GameBoy Advance,Pokemon Mystery Dungeon Red Rescue Team,$34.44,$138.77
GameBoy Advance,Red Gameboy Advance SP,$103.94,$165.15
GameBoy Advance,Mario and Luigi Superstar Saga,$25.27,$75.14
GameBoy Advance,Pokemon Pinball Ruby and Sapphire,$65.62,$289.99
GameBoy Advance,Platinum Gameboy Advance SP,$94.78,$180.00
GameBoy Advance,Graphite Gameboy Advance SP [AGS-101],$155.33,$358.45
GameBoy Advance,Yoshi's Island: Super Mario Advance 3,$17.37,$64.17
GameBoy Advance,Fire Emblem,$65.00,$177.50
GameBoy Advance,NES Gameboy Advance SP,$141.22,$450.99
GameBoy Advance,Final Fantasy Tactics Advance,$26.86,$80.06
GameBoy Advance,Indigo Gameboy Advance System,$83.17,$207.59
GameBoy Advance,GBA Micro,$188.08,$327.54
GameBoy Advance,Kirby Nightmare in Dreamland,$27.80,$100.45
GameBoy Advance,Castlevania Aria of Sorrow,$101.39,$197.00
GameBoy Advance,Pikachu Gameboy Advance SP,$190.56,"$1,946.64"
GameBoy Advance,Castlevania Circle of the Moon,$25.37,$58.37
GameBoy Advance,GBA Micro [20th Anniversary Edition],$219.97,$599.99
GameBoy Advance,Pokemon FireRed [Player's Choice],$147.59,$326.29
GameBoy Advance,Wario Land 4,$34.99,$135.43
GameBoy Advance,Fire Emblem Sacred Stones,$52.22,$152.36
GameBoy Advance,Pearl Blue GameBoy Advance SP [AGS-101],$119.37,$275.00
GameBoy Advance,Dragon Ball Z Legacy of Goku,$13.54,$65.06
GameBoy Advance,Kingdom Hearts Chain of Memories,$19.97,$83.26
GameBoy Advance,Donkey Kong Country,$19.45,$67.49
GameBoy Advance,Final Fantasy I & II Dawn of Souls,$21.23,$42.55
GameBoy Advance,Final Fantasy VI Advance,$75.65,$126.44
GameBoy Advance,Golden Sun The Lost Age,$35.00,$103.67
GameBoy Advance,Dragon Ball Z Legacy of Goku II,$25.25,$109.34
GameBoy Advance,Gameboy Advance SP [Groudon Edition],"$2,077.42","$4,500.00"
GameBoy Advance,Pokemon LeafGreen Version [Player's Choice],$139.99,$326.95
GameBoy Advance,Dragon Ball Advanced Adventure,$93.55,$427.45
GameBoy Advance,Kirby and the Amazing Mirror,$37.37,$139.36
GameBoy Advance,Wario Ware Twisted,$70.00,$156.33
GameBoy Advance,Advance Wars,$35.68,$101.25
GameBoy Advance,Final Fantasy IV Advance,$24.91,$65.00
GameBoy Advance,Zelda Edition Gameboy Advance SP,$227.32,$500.00
GameBoy Advance,Pearl Pink Gameboy Advance SP [AGS-101],$124.99,$238.41
GameBoy Advance,Zelda [Classic NES Series],$31.50,$89.00
GameBoy Advance,SpongeBob SquarePants Gameboy Advance SP,$158.46,$737.01
GameBoy Advance,Pokemon Center New York System,$124.00,"$1,931.32"
GameBoy Advance,White Gameboy Advance System,$80.00,$132.50
GameBoy Advance,Sonic Advance,$24.04,$71.63
GameBoy Advance,Yu-Gi-Oh Eternal Duelist Soul,$10.36,$49.99
GameBoy Advance,Zelda II The Adventure of Link [Classic NES Series],$24.32,$76.00
GameBoy Advance,The Simpsons Road Rage,$14.36,$40.00
GameBoy Advance,Drill Dozer,$98.50,$175.25
GameBoy Advance,Eon Ticket,$390.91,
GameBoy Advance,Dragon Ball Z Buu's Fury,$30.00,$229.36
GameBoy Advance,Final Fantasy V Advance,$29.52,$86.71
GameBoy Advance,Sonic Advance 3,$20.00,$86.01
GameBoy Advance,Gameboy Advance Fuchsia Pink,$62.00,$71.49
GameBoy Advance,Mario vs. Donkey Kong,$16.20,$58.25
GameBoy Advance,E-Reader,$63.35,$69.99
GameBoy Advance,Yoshi Topsy Turvy,$25.49,$81.79
GameBoy Advance,Pac-Man Collection,$7.92,$13.71
GameBoy Advance,Sonic Advance 2,$24.49,$102.37
GameBoy Advance,Namco Museum,$6.57,$14.84
GameBoy Advance,Castlevania Double Pack,$61.25,$149.28
GameBoy Advance,Super Mario Bros [Classic NES Series],$26.59,$66.86
GameBoy Advance,Ninja Five O,$306.77,$792.50
GameBoy Advance,Crash Bandicoot the Huge Adventure,$12.31,$42.62
GameBoy Advance,Sonic Battle,$45.00,$172.86
GameBoy Advance,Wario Ware Mega Microgames,$27.63,$87.82
GameBoy Advance,Castlevania Harmony of Dissonance,$41.08,$121.98
GameBoy Advance,Metal Slug Advance,$85.62,$225.50
GameBoy Advance,Hamtaro Ham Ham Heartbreak,$66.72,$119.95
GameBoy Advance,Sword of Mana,$27.28,$68.11
GameBoy Advance,Advance Wars 2,$23.25,$61.38
GameBoy Advance,Froggers Adventures Temple of Frog,$6.03,$12.50
GameBoy Advance,Tales of Phantasia,$34.45,$73.92
GameBoy Advance,Donkey Kong Country 2,$21.90,$70.00
GameBoy Advance,Pokemon LeafGreen Version [Not for Resale],$833.30,
GameBoy Advance,Yu-Gi-Oh Sacred Cards,$10.00,$49.99
GameBoy Advance,Midnight Blue GameBoy Advance System [Toys R Us Edition],$106.99,$565.33
GameBoy Advance,GBA Micro Silver,$202.92,$260.00
GameBoy Advance,Animal Crossing Series 4 E-Reader,$99.99,
GameBoy Advance,Lime and Orange Gameboy Advance SP,$127.76,$749.97
GameBoy Advance,Donkey Kong Country 3,$18.09,$79.00
GameBoy Advance,Metroid [Classic NES Series],$25.15,$85.37
GameBoy Advance,Mario Party Advance,$18.13,$109.33
GameBoy Advance,Harvest Moon Friends Mineral Town,$29.54,$80.00
GameBoy Advance,Boktai The Sun in Your Hands,$124.99,$230.05
GameBoy Advance,F-Zero Maximum Velocity,$20.00,$42.06
GameBoy Advance,Spyro Season of Ice,$6.61,$27.93
GameBoy Advance,Mega Man and Bass,$27.60,$97.37
GameBoy Advance,Tactics Ogre: The Knight of Lodis,$53.99,$154.65
GameBoy Advance,GBA Micro Black,$179.95,$555.00
GameBoy Advance,Dragon Ball Z Taiketsu,$7.22,$37.89
GameBoy Advance,Grand Theft Auto Advance,$43.37,$218.67
GameBoy Advance,Spyro 2 Season of Flame,$9.08,$35.00
GameBoy Advance,Codebreaker,$39.99,$78.00
GameBoy Advance,Mega Man Zero,$27.42,$107.48
GameBoy Advance,Yu-Gi-Oh World Wide Edition,$10.73,$47.00
GameBoy Advance,Mario Golf Advance Tour,$32.50,$69.99
GameBoy Advance,One Piece,$117.51,$449.00
GameBoy Advance,Mega Man Battle Network,$39.88,$101.49
GameBoy Advance,Dragon Ball Z Supersonic Warriors,$16.49,$90.00
GameBoy Advance,Mario Tennis Power Tour,$29.44,$58.43
GameBoy Advance,Gunstar Super Heroes,$35.00,$73.07
GameBoy Advance,Mega Man Battle Network 3 Blue,$15.00,$67.88
GameBoy Advance,Mario Pinball Land,$15.79,$62.75
GameBoy Advance,Tetris Worlds,$15.37,$24.84
GameBoy Advance,Zelda Link to the Past [Player's Choice],$42.52,$79.94
GameBoy Advance,Ozzy and Drix,$20.23,$183.21
GameBoy Advance,Ultimate Winter Games,$15.25,$22.38
GameBoy Advance,F-Zero GP Legend,$34.50,$50.00
GameBoy Advance,Pokemon Emerald [Case Bundle],$646.52,"$1,424.32"
GameBoy Advance,Sonic The Hedgehog Genesis,$16.15,$58.85
GameBoy Advance,Tony Hawk 2,$10.32,$26.61
GameBoy Advance,Platinum Gameboy Advance System,$43.55,$129.97
GameBoy Advance,Tribal Gameboy Advance SP,$85.43,$187.95
GameBoy Advance,Castlevania [Classic NES Series],$27.76,$73.97
GameBoy Advance,Banjo Kazooie Grunty's Revenge,$24.95,$87.50
GameBoy Advance,Harry Potter Chamber of Secrets,$8.54,$20.00
GameBoy Advance,Super Monkey Ball Jr.,$10.97,$34.04
GameBoy Advance,Red Target Gameboy Advance System,$109.49,"$1,162.74"
GameBoy Advance,Pokemon Emerald [Not for Resale],$614.89,
GameBoy Advance,Medabots: Metabee,$90.00,$259.99
GameBoy Advance,Shining Force: Resurrection of the Dark Dragon,$55.00,$133.13
GameBoy Advance,Tiny Toon Adventures: Scary Dreams,$135.11,$280.00
GameBoy Advance,Dragon Ball GT Transformation,$15.25,$85.00
GameBoy Advance,Pokemon FireRed [Not for Resale],$750.00,
GameBoy Advance,Breath of Fire,$27.97,$131.06
GameBoy Advance,Gameboy Advance Wireless Adapter,$30.00,
GameBoy Advance,Spiderman,$9.02,$31.29
GameBoy Advance,Spiderman 2,$9.40,$30.51
GameBoy Advance,Godzilla Domination,$34.05,$95.00
GameBoy Advance,Mega Man Battle Network 3 White,$14.75,$59.00
GameBoy Advance,Pirates of the Caribbean,$4.99,$12.93
GameBoy Advance,Lunar Legend,$34.21,$95.00
GameBoy Advance,Doom,$22.24,$127.93
GameBoy Advance,Grim Adventures of Billy & Mandy,$13.45,$22.97
GameBoy Advance,Mega Man Battle Network 4 Blue Moon,$14.47,$69.95
GameBoy Advance,Yu-Gi-Oh World Championship Tournament 2004,$10.97,$39.60
GameBoy Advance,Game and Watch Gallery 4,$12.99,$50.29
GameBoy Advance,Action Replay,$107.95,$229.95
GameBoy Advance,Harry Potter Sorcerers Stone,$7.92,$28.72
GameBoy Advance,Pokemon Aura Mew Distribution,,
GameBoy Advance,Super Mario Advance 4 Series 2 E-Reader,,
GameBoy Advance,Dragon Ball Z Collectible Card Game,$11.99,$69.99
GameBoy Advance,Dragon Ball Z The Legacy of Goku I & II,$47.39,$156.55
GameBoy Advance,Black Gameboy Advance System,$57.72,$313.00
GameBoy Advance,Crash Bandicoot Purple,$12.27,$29.05
GameBoy Advance,Dr. Mario [Classic NES Series],$15.97,$31.18
GameBoy Advance,Nightmare Before Christmas: The Pumpkin King,$35.00,$108.58
GameBoy Advance,Star Wars Episode III Revenge of the Sith,$15.10,$35.97
GameBoy Advance,Boktai 2 Solar Boy Django,$163.60,$281.07
GameBoy Advance,Crash Bandicoot 2 N-tranced,$12.00,$44.78
GameBoy Advance,Pearl Blue Gameboy Advance SP,$88.29,$239.53
GameBoy Advance,Teenage Mutant Ninja Turtles,$16.02,$71.48
GameBoy Advance,Klonoa Empire of Dreams,$40.07,$125.09
GameBoy Advance,Mega Man Battle Network 5 Team Protoman,$18.98,$63.80
GameBoy Advance,Astro Boy Omega Factor,$66.66,$134.36
GameBoy Advance,DemiKids Dark Version,$139.99,$501.54
GameBoy Advance,Famicom Gameboy Advance SP,$140.00,$217.50
GameBoy Advance,Breath of Fire II,$30.17,$99.55
GameBoy Advance,Donkey Kong Classic NES Series,$16.26,$58.39
GameBoy Advance,Lord of the Rings Return of the King,$25.00,$49.50
GameBoy Advance,SpongeBob SquarePants The Movie,$9.07,$26.48
GameBoy Advance,Yu-Gi-Oh Dungeon Dice Monsters,$13.99,$50.49
GameBoy Advance,Car Battler Joe,$175.00,$450.00
GameBoy Advance,Harvest Moon More Friends of Mineral Town,$29.03,$95.34
GameBoy Advance,Lord of the Rings Fellowship of the Ring,$9.88,$29.48
GameBoy Advance,Super Street Fighter II,$23.93,$93.09
GameBoy Advance,Final Fight One,$25.40,$76.33
GameBoy Advance,Gameshark,$108.22,$167.91
GameBoy Advance,Mega Man Battle Network 2,$24.99,$112.79
GameBoy Advance,Lufia Ruins of Lore,$51.25,$189.13
GameBoy Advance,Jet Grind Radio,$102.92,$249.95
GameBoy Advance,Mega Man Zero 3,$33.56,$100.82
GameBoy Advance,Finding Nemo,$5.36,$13.09
GameBoy Advance,Sigma Star Saga,$34.36,$62.97
GameBoy Advance,Activision Anthology,$22.99,$45.50
GameBoy Advance,Mega Man Battle Network 4 Red Sun,$15.26,$85.00
GameBoy Advance,Mega Man Zero 4,$27.01,$82.35
GameBoy Advance,TMNT,$31.38,$70.00
GameBoy Advance,Bomberman Tournament,$15.00,$39.94
GameBoy Advance,Gold GameBoy Advance SP [Super Mario Advance 4 Bundle],$386.34,$849.95
GameBoy Advance,Lady Sia,$30.74,$104.74
GameBoy Advance,Phantasy Star Collection,$30.81,$77.54
GameBoy Advance,Pokemon Sapphire [Not for Resale],$999.00,
GameBoy Advance,Rayman Advance,$10.00,$43.00
GameBoy Advance,Gameboy Advance Game Link Cable,$24.20,$46.62
GameBoy Advance,Star Wars Flight of Falcon,$7.00,$20.62
GameBoy Advance,DK King of Swing,$19.80,$75.28
